product_id,date,store_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,stockout_risk
P3302,21-04-2030,S20,457,55,12,87,No,Low,No
P3303,22-04-2030,S18,405,108,10,96,No,Medium,No
P3304,23-04-2030,S15,338,75,2,84,Yes,Medium,Yes
P3305,24-04-2030,S19,320,100,6,95,No,Low,Yes
P3306,25-04-2030,S12,63,52,14,76,No,Low,No
P3307,26-04-2030,S13,326,23,1,83,No,High,No
P3308,27-04-2030,S11,259,10,11,80,No,Medium,No
P3309,28-04-2030,S5,192,88,13,61,No,Medium,No
P3310,29-04-2030,S1,142,31,1,90,Yes,Medium,No
P3311,30-04-2030,S3,103,57,5,92,No,Medium,No
P3312,01-05-2030,S19,459,111,10,89,Yes,Low,No
P3313,02-05-2030,S7,405,105,13,71,No,Low,No
P3314,03-05-2030,S12,213,52,11,71,No,High,Yes
P3315,04-05-2030,S15,241,11,9,83,No,Medium,Yes
P3316,05-05-2030,S5,430,63,14,83,No,Medium,No
P3317,06-05-2030,S15,208,73,8,70,Yes,Low,No
P3318,07-05-2030,S8,92,15,3,72,No,High,No
P3319,08-05-2030,S10,429,19,3,86,Yes,Low,Yes
P3320,09-05-2030,S16,141,68,1,67,Yes,Medium,No
P3321,10-05-2030,S8,433,7,14,69,Yes,Medium,No
P3322,11-05-2030,S1,403,73,3,67,No,High,No
P3323,12-05-2030,S12,433,27,14,79,No,Low,No
P3324,13-05-2030,S5,111,57,12,67,No,Medium,No
P3325,14-05-2030,S3,416,41,12,68,No,Medium,No
P3326,15-05-2030,S1,374,13,12,66,No,High,No
P3327,16-05-2030,S4,58,19,13,73,No,Medium,No
P3328,17-05-2030,S8,42,7,11,87,No,Medium,No
P3329,18-05-2030,S3,206,97,1,61,No,Low,No
P3330,19-05-2030,S10,267,74,8,67,Yes,High,No
P3331,20-05-2030,S2,295,21,1,72,Yes,High,Yes
P3332,21-05-2030,S11,117,30,5,80,No,High,No
P3333,22-05-2030,S10,19,25,9,87,No,Low,No
P3334,23-05-2030,S14,221,76,7,94,No,High,No
P3335,24-05-2030,S7,165,25,4,82,No,Medium,Yes
P3336,25-05-2030,S2,130,15,11,74,Yes,High,No
P3337,26-05-2030,S9,155,42,9,61,No,Medium,Yes
P3338,27-05-2030,S16,183,76,9,71,No,High,No
P3339,28-05-2030,S13,89,110,2,95,Yes,High,No
P3340,29-05-2030,S9,93,92,10,62,No,Low,No
P3341,30-05-2030,S20,12,39,10,64,Yes,High,No
P3342,31-05-2030,S4,460,18,11,62,No,High,No
P3343,01-06-2030,S10,321,18,12,78,Yes,Low,No
P3344,02-06-2030,S12,292,14,6,61,No,Medium,No
P3345,03-06-2030,S17,432,16,4,96,No,High,Yes
P3346,04-06-2030,S14,229,42,8,76,Yes,High,No
P3347,05-06-2030,S14,321,112,12,73,No,Medium,No
P3348,06-06-2030,S2,291,114,11,87,No,Low,No
P3349,07-06-2030,S20,437,38,7,86,No,High,No
P3350,08-06-2030,S11,25,45,7,69,No,Low,No
P3351,09-06-2030,S16,74,14,11,62,Yes,Medium,Yes
P3352,10-06-2030,S19,455,21,10,95,No,Medium,No
P3353,11-06-2030,S6,363,21,9,97,No,Low,No
P3354,12-06-2030,S19,423,71,13,84,Yes,Medium,No
P3355,13-06-2030,S5,298,66,5,81,No,Medium,Yes
P3356,14-06-2030,S4,149,99,6,98,No,High,No
P3357,15-06-2030,S15,147,119,1,89,No,Low,Yes
P3358,16-06-2030,S4,7,5,6,80,No,High,No
P3359,17-06-2030,S20,28,16,2,89,Yes,Low,No
P3360,18-06-2030,S10,295,107,6,87,No,High,No
P3361,19-06-2030,S3,473,8,9,90,Yes,Medium,No
P3362,20-06-2030,S5,413,46,8,85,Yes,Low,Yes
P3363,21-06-2030,S6,208,17,9,81,No,Low,Yes
P3364,22-06-2030,S8,127,102,13,80,No,Low,No
P3365,23-06-2030,S7,339,110,10,60,No,Low,No
P3366,24-06-2030,S10,115,89,8,96,Yes,Medium,No
P3367,25-06-2030,S6,438,90,3,72,No,Medium,No
P3368,26-06-2030,S14,143,8,8,80,No,Medium,Yes
P3369,27-06-2030,S4,429,86,6,68,No,High,No
P3370,28-06-2030,S13,317,73,13,76,No,Medium,No
P3371,29-06-2030,S20,234,23,6,80,No,High,Yes
P3372,30-06-2030,S17,6,6,6,90,No,High,No
P3373,01-07-2030,S7,463,16,3,98,Yes,Medium,No
P3374,02-07-2030,S4,44,85,10,81,Yes,Medium,No
P3375,03-07-2030,S14,442,78,1,71,No,Medium,No
P3376,04-07-2030,S3,238,102,12,65,No,High,No
P3377,05-07-2030,S5,439,10,14,75,Yes,Low,Yes
P3378,06-07-2030,S16,431,12,4,85,No,Medium,Yes
P3379,07-07-2030,S20,154,55,10,64,No,High,No
P3380,08-07-2030,S4,180,15,12,68,No,High,No
P3381,09-07-2030,S2,214,67,6,99,Yes,Medium,Yes
P3382,10-07-2030,S18,87,61,11,73,No,High,No
P3383,11-07-2030,S19,255,16,12,89,No,Medium,No
P3384,12-07-2030,S19,72,77,10,85,No,High,Yes
P3385,13-07-2030,S17,418,6,2,88,Yes,Low,Yes
P3386,14-07-2030,S14,178,12,7,78,No,High,No
P3387,15-07-2030,S19,211,15,7,67,No,Medium,No
P3388,16-07-2030,S13,292,57,11,82,No,Low,Yes
P3389,17-07-2030,S12,233,104,4,94,No,Medium,No
P3390,18-07-2030,S6,464,14,4,90,Yes,High,Yes
P3391,19-07-2030,S4,238,89,1,94,No,Low,No
P3392,20-07-2030,S19,222,88,13,91,No,Low,No
P3393,21-07-2030,S16,118,116,2,64,No,High,No
P3394,22-07-2030,S13,312,12,9,75,Yes,Low,No
P3395,23-07-2030,S4,263,40,10,76,No,Low,No
P3396,24-07-2030,S17,206,97,8,91,No,Low,Yes
P3397,25-07-2030,S1,94,110,8,97,No,Medium,Yes
P3398,26-07-2030,S18,372,80,9,91,No,Medium,No
P3399,27-07-2030,S20,221,18,7,79,No,Low,No
P3400,28-07-2030,S17,365,116,13,61,No,High,Yes
P3401,29-07-2030,S15,275,58,9,79,No,High,No
P3402,30-07-2030,S11,379,118,10,77,No,Medium,No
P3403,31-07-2030,S13,230,89,12,60,No,High,No
P3404,01-08-2030,S1,308,90,2,88,No,Low,No
P3405,02-08-2030,S17,118,25,6,88,Yes,High,No
P3406,03-08-2030,S6,267,112,3,78,Yes,Medium,Yes
P3407,04-08-2030,S4,432,54,11,99,No,Medium,No
P3408,05-08-2030,S20,272,98,6,65,No,Low,No
P3409,06-08-2030,S16,63,43,3,98,Yes,Medium,No
P3410,07-08-2030,S15,297,24,8,67,Yes,Medium,No
P3411,08-08-2030,S15,349,92,11,83,Yes,Medium,No
P3412,09-08-2030,S6,412,91,13,79,No,High,Yes
P3413,10-08-2030,S15,402,11,4,73,No,Medium,Yes
P3414,11-08-2030,S14,493,13,12,64,Yes,High,No
P3415,12-08-2030,S11,10,5,10,99,No,Medium,Yes
P3416,13-08-2030,S7,97,30,6,93,No,Medium,No
P3417,14-08-2030,S9,433,42,9,75,No,High,No
P3418,15-08-2030,S16,70,42,2,66,No,High,No
P3419,16-08-2030,S5,363,65,2,75,Yes,Low,No
P3420,17-08-2030,S20,57,48,7,66,No,Low,Yes
P3421,18-08-2030,S10,289,90,2,86,Yes,High,No
P3422,19-08-2030,S18,250,48,2,73,Yes,Medium,No
P3423,20-08-2030,S3,275,78,4,73,No,Low,No
P3424,21-08-2030,S13,49,66,9,92,Yes,High,Yes
P3425,22-08-2030,S11,357,10,8,92,No,High,No
P3426,23-08-2030,S17,215,21,2,79,Yes,Medium,No
P3427,24-08-2030,S13,393,55,8,95,Yes,High,No
P3428,25-08-2030,S6,415,118,4,66,No,Low,No
P3429,26-08-2030,S17,51,42,2,91,No,Medium,No
P3430,27-08-2030,S13,270,28,11,62,No,High,No
P3431,28-08-2030,S19,484,55,10,98,No,High,Yes
P3432,29-08-2030,S19,83,14,7,88,No,Medium,No
P3433,30-08-2030,S10,386,76,6,83,No,Medium,No
P3434,31-08-2030,S3,292,25,14,81,No,Medium,No
P3435,01-09-2030,S14,125,74,10,65,Yes,Low,No
P3436,02-09-2030,S19,295,89,5,83,Yes,Low,Yes
P3437,03-09-2030,S5,71,61,11,99,No,High,No
P3438,04-09-2030,S5,295,43,1,82,Yes,High,Yes
P3439,05-09-2030,S20,235,92,2,97,Yes,Medium,No
P3440,06-09-2030,S17,55,37,8,69,Yes,High,No
P3441,07-09-2030,S10,406,63,1,75,Yes,High,Yes
P3442,08-09-2030,S5,359,22,3,70,Yes,Medium,No
P3443,09-09-2030,S4,394,60,2,91,Yes,Low,No
P3444,10-09-2030,S6,109,96,5,65,Yes,Low,No
P3445,11-09-2030,S4,191,61,4,83,Yes,Low,Yes
P3446,12-09-2030,S7,391,100,13,92,No,High,No
P3447,13-09-2030,S7,92,80,7,71,Yes,Medium,Yes
P3448,14-09-2030,S18,349,52,5,86,No,Low,Yes
P3449,15-09-2030,S3,55,46,8,97,No,High,No
P3450,16-09-2030,S1,59,31,4,77,No,Medium,Yes
P3451,17-09-2030,S4,137,78,12,98,No,Low,No
P3452,18-09-2030,S6,38,114,6,72,No,Low,No
P3453,19-09-2030,S9,27,56,4,99,Yes,Medium,No
P3454,20-09-2030,S14,48,46,2,89,No,High,No
P3455,21-09-2030,S12,419,36,1,72,Yes,High,No
P3456,22-09-2030,S20,124,110,14,93,No,Low,Yes
P3457,23-09-2030,S4,12,30,14,95,No,Medium,No
P3458,24-09-2030,S12,479,29,1,89,Yes,High,No
P3459,25-09-2030,S10,35,79,8,84,No,Medium,No
P3460,26-09-2030,S7,100,27,14,61,No,Medium,Yes
P3461,27-09-2030,S3,281,102,4,95,Yes,Low,No
P3462,28-09-2030,S14,85,61,5,77,No,Medium,No
P3463,29-09-2030,S10,3,56,11,64,No,Medium,No
P3464,30-09-2030,S16,222,108,8,78,No,Medium,No
P3465,01-10-2030,S16,337,91,12,77,Yes,High,No
P3466,02-10-2030,S10,447,97,7,91,Yes,Low,No
P3467,03-10-2030,S13,165,35,13,80,No,Low,No
P3468,04-10-2030,S6,382,68,8,69,No,Medium,No
P3469,05-10-2030,S12,343,75,13,96,No,Medium,Yes
P3470,06-10-2030,S9,382,108,8,81,No,High,No
P3471,07-10-2030,S13,375,37,6,72,Yes,Low,No
P3472,08-10-2030,S4,470,89,10,76,No,High,No
P3473,09-10-2030,S11,277,6,2,68,No,Low,No
P3474,10-10-2030,S20,129,22,6,83,No,High,No
P3475,11-10-2030,S18,30,51,14,73,Yes,Medium,Yes
P3476,12-10-2030,S11,374,37,1,67,Yes,High,No
P3477,13-10-2030,S4,10,105,1,96,No,Medium,No
P3478,14-10-2030,S18,475,102,11,78,Yes,Low,No
P3479,15-10-2030,S1,301,88,3,87,No,Low,No
P3480,16-10-2030,S7,95,39,3,89,Yes,Medium,Yes
P3481,17-10-2030,S6,189,55,11,66,Yes,Low,No
P3482,18-10-2030,S15,452,118,13,85,Yes,High,No
P3483,19-10-2030,S18,191,22,5,99,No,Medium,No
P3484,20-10-2030,S11,485,114,1,70,No,Low,No
P3485,21-10-2030,S20,265,92,10,73,No,High,No
P3486,22-10-2030,S15,423,76,6,80,No,High,No
P3487,23-10-2030,S16,127,34,7,67,Yes,Low,No
P3488,24-10-2030,S7,237,48,10,62,Yes,Low,No
P3489,25-10-2030,S10,407,57,12,87,No,High,Yes
P3490,26-10-2030,S12,354,14,13,88,No,Medium,No
P3491,27-10-2030,S14,427,91,11,82,No,Low,No
P3492,28-10-2030,S5,111,56,3,77,No,Low,No
P3493,29-10-2030,S18,315,53,4,94,No,Medium,No
P3494,30-10-2030,S5,445,15,10,72,Yes,Medium,No
P3495,31-10-2030,S3,342,70,11,71,No,Low,No
P3496,01-11-2030,S5,144,62,10,64,Yes,Medium,No
P3497,02-11-2030,S17,64,94,14,98,No,High,No
P3498,03-11-2030,S19,246,40,12,70,No,High,No
P3499,04-11-2030,S19,222,37,10,70,Yes,High,No
P3500,05-11-2030,S12,478,51,14,90,No,Low,No
P3501,06-11-2030,S9,489,17,10,90,Yes,Medium,Yes
P3502,07-11-2030,S1,312,44,10,72,No,High,No
P3503,08-11-2030,S18,438,93,3,73,No,Medium,No
P3504,09-11-2030,S4,105,72,1,84,No,High,No
P3505,10-11-2030,S10,180,46,8,92,No,Medium,No
P3506,11-11-2030,S7,183,23,13,92,Yes,High,No
P3507,12-11-2030,S1,225,86,10,74,No,High,No
P3508,13-11-2030,S17,264,105,10,75,No,High,No
P3509,14-11-2030,S2,277,98,2,97,No,High,Yes
P3510,15-11-2030,S11,396,23,1,65,Yes,High,No
P3511,16-11-2030,S9,88,62,14,84,Yes,High,No
P3512,17-11-2030,S7,175,27,8,74,Yes,High,No
P3513,18-11-2030,S17,17,58,7,63,No,High,No
P3514,19-11-2030,S17,370,84,7,63,Yes,High,No
P3515,20-11-2030,S2,459,69,4,89,No,Medium,No
P3516,21-11-2030,S6,423,16,11,93,No,Medium,No
P3517,22-11-2030,S14,400,28,9,86,No,Low,No
P3518,23-11-2030,S6,398,38,6,90,No,High,No
P3519,24-11-2030,S2,105,57,2,91,Yes,Medium,No
P3520,25-11-2030,S1,270,12,14,98,No,Medium,No
P3521,26-11-2030,S10,462,22,1,68,No,Medium,No
P3522,27-11-2030,S5,318,61,1,67,No,Medium,No
P3523,28-11-2030,S2,166,116,9,73,No,Medium,Yes
P3524,29-11-2030,S16,12,9,4,92,Yes,Medium,No
P3525,30-11-2030,S2,336,30,5,82,No,Low,No
P3526,01-12-2030,S10,31,34,3,80,No,Medium,No
P3527,02-12-2030,S2,392,58,4,71,No,Low,Yes
P3528,03-12-2030,S16,39,17,12,61,Yes,Low,No
P3529,04-12-2030,S16,147,87,8,72,Yes,High,Yes
P3530,05-12-2030,S19,217,33,13,63,No,High,No
P3531,06-12-2030,S7,218,7,4,79,No,High,No
P3532,07-12-2030,S12,468,94,9,73,No,Medium,No
P3533,08-12-2030,S15,81,108,9,89,No,High,No
P3534,09-12-2030,S8,332,62,6,88,No,Medium,No
P3535,10-12-2030,S6,207,80,2,67,Yes,Medium,No
P3536,11-12-2030,S10,200,6,12,71,Yes,High,Yes
P3537,12-12-2030,S3,446,79,10,97,No,High,Yes
P3538,13-12-2030,S19,331,112,11,85,No,Low,No
P3539,14-12-2030,S17,427,32,7,61,No,Low,Yes
P3540,15-12-2030,S7,37,86,9,99,No,Medium,Yes
P3541,16-12-2030,S20,210,81,6,73,No,Medium,No
P3542,17-12-2030,S4,443,105,3,65,No,High,No
P3543,18-12-2030,S14,326,90,14,99,Yes,High,No
P3544,19-12-2030,S20,248,80,7,90,Yes,Low,No
P3545,20-12-2030,S15,226,6,5,76,Yes,High,No
P3546,21-12-2030,S8,47,105,1,84,No,Medium,No
P3547,22-12-2030,S15,17,11,3,91,No,High,No
P3548,23-12-2030,S20,399,30,5,71,Yes,Low,No
P3549,24-12-2030,S14,438,94,7,72,Yes,Medium,No
P3550,25-12-2030,S9,294,92,3,78,No,Low,Yes
P3551,26-12-2030,S8,195,80,6,84,No,Low,No
P3552,27-12-2030,S17,186,20,5,90,No,Medium,Yes
P3553,28-12-2030,S2,344,27,13,96,No,Low,No
P3554,29-12-2030,S3,223,44,1,84,No,High,No
P3555,30-12-2030,S8,317,64,10,75,Yes,High,Yes
P3556,31-12-2030,S12,487,77,6,97,Yes,Low,No
P3557,01-01-2031,S1,396,36,14,82,No,High,No
P3558,02-01-2031,S10,364,19,8,73,No,Low,No
P3559,03-01-2031,S20,336,105,13,65,Yes,High,No
P3560,04-01-2031,S3,496,17,13,84,No,Low,No
P3561,05-01-2031,S6,228,9,1,82,Yes,High,No
P3562,06-01-2031,S7,389,79,2,71,No,Medium,No
P3563,07-01-2031,S20,466,78,14,72,Yes,Medium,Yes
P3564,08-01-2031,S18,76,56,4,95,No,High,No
P3565,09-01-2031,S11,187,81,12,98,Yes,Low,No
P3566,10-01-2031,S19,345,45,2,93,No,High,No
P3567,11-01-2031,S5,269,57,11,65,Yes,Low,Yes
P3568,12-01-2031,S19,94,114,9,97,No,High,No
P3569,13-01-2031,S11,309,54,10,99,No,High,No
P3570,14-01-2031,S12,131,19,8,67,Yes,Medium,No
P3571,15-01-2031,S10,38,110,8,67,Yes,Low,No
P3572,16-01-2031,S8,71,11,4,99,No,Low,No
P3573,17-01-2031,S9,280,44,5,92,No,Low,Yes
P3574,18-01-2031,S4,332,32,4,93,Yes,Low,Yes
P3575,19-01-2031,S5,159,36,13,74,Yes,Low,No
P3576,20-01-2031,S8,186,103,9,95,Yes,Medium,No
P3577,21-01-2031,S9,485,19,13,94,Yes,High,No
P3578,22-01-2031,S15,190,116,2,81,No,Low,No
P3579,23-01-2031,S15,421,104,13,82,No,Low,No
P3580,24-01-2031,S16,119,89,11,99,No,High,No
P3581,25-01-2031,S14,219,74,8,81,No,Medium,Yes
P3582,26-01-2031,S8,52,69,2,64,No,Medium,Yes
P3583,27-01-2031,S18,221,8,1,90,No,Medium,No
P3584,28-01-2031,S10,450,15,10,72,Yes,High,No
P3585,29-01-2031,S20,411,112,3,87,No,High,No
P3586,30-01-2031,S6,130,30,9,79,No,Medium,No
P3587,31-01-2031,S12,236,65,12,92,Yes,Medium,No
P3588,01-02-2031,S2,245,41,3,75,Yes,High,No
P3589,02-02-2031,S7,225,27,9,88,Yes,Medium,No
P3590,03-02-2031,S16,207,97,7,82,Yes,Low,No
P3591,04-02-2031,S3,405,89,13,83,No,High,No
P3592,05-02-2031,S13,95,116,10,93,No,Medium,Yes
P3593,06-02-2031,S3,421,113,1,66,No,Low,No
P3594,07-02-2031,S18,199,113,10,97,Yes,High,No
P3595,08-02-2031,S11,246,117,5,96,No,High,Yes
P3596,09-02-2031,S8,71,95,9,63,Yes,Low,No
P3597,10-02-2031,S6,317,107,12,93,No,High,No
P3598,11-02-2031,S1,184,44,3,81,No,Medium,No
P3599,12-02-2031,S1,5,81,9,64,Yes,High,No
P3600,13-02-2031,S8,205,27,5,82,No,Medium,No
P3601,14-02-2031,S5,31,20,9,74,No,Low,No
P3602,15-02-2031,S16,98,98,10,90,Yes,Low,Yes
P3603,16-02-2031,S11,393,65,6,68,Yes,High,Yes
P3604,17-02-2031,S5,386,72,9,84,No,Low,No
P3605,18-02-2031,S4,255,108,7,84,Yes,Low,No
P3606,19-02-2031,S6,186,84,7,80,No,High,No
P3607,20-02-2031,S14,75,35,8,68,No,Medium,Yes
P3608,21-02-2031,S19,176,57,7,97,Yes,High,No
P3609,22-02-2031,S9,314,110,12,81,Yes,High,Yes
P3610,23-02-2031,S12,286,29,9,82,No,Medium,No
P3611,24-02-2031,S11,348,48,11,63,No,Medium,No
P3612,25-02-2031,S14,254,16,9,88,No,Medium,Yes
P3613,26-02-2031,S16,324,94,6,74,No,High,No
P3614,27-02-2031,S1,189,105,7,60,No,Medium,Yes
P3615,28-02-2031,S13,307,116,2,89,Yes,Low,No
P3616,01-03-2031,S13,344,101,9,88,No,Medium,Yes
P3617,02-03-2031,S2,126,96,12,79,No,Low,No
P3618,03-03-2031,S4,424,13,13,92,No,Medium,No
P3619,04-03-2031,S6,286,16,1,95,No,Low,No
P3620,05-03-2031,S5,253,73,1,81,No,Low,Yes
P3621,06-03-2031,S3,212,58,3,72,No,Low,No
P3622,07-03-2031,S1,249,58,12,66,Yes,Low,No
P3623,08-03-2031,S4,83,32,6,67,No,Low,No
P3624,09-03-2031,S20,486,60,5,87,Yes,Medium,Yes
P3625,10-03-2031,S2,382,103,2,68,Yes,High,No
P3626,11-03-2031,S5,405,73,9,84,No,High,No
P3627,12-03-2031,S3,387,102,14,75,Yes,High,Yes
P3628,13-03-2031,S9,12,114,13,69,No,High,Yes
P3629,14-03-2031,S20,44,102,10,70,No,High,No
P3630,15-03-2031,S6,126,81,14,90,Yes,Low,No
P3631,16-03-2031,S18,425,107,4,71,No,Medium,No
P3632,17-03-2031,S6,113,110,4,90,No,Low,No
P3633,18-03-2031,S19,432,113,5,73,No,Medium,No
P3634,19-03-2031,S12,275,116,8,91,No,Medium,No
P3635,20-03-2031,S11,499,62,10,76,No,Medium,Yes
P3636,21-03-2031,S2,204,82,4,94,Yes,Medium,No
P3637,22-03-2031,S15,336,79,5,60,Yes,High,No
P3638,23-03-2031,S12,437,46,12,88,No,Medium,No
P3639,24-03-2031,S12,419,42,4,63,No,Medium,No
P3640,25-03-2031,S9,480,72,14,82,Yes,High,No
P3641,26-03-2031,S2,384,57,6,87,No,Low,No
P3642,27-03-2031,S3,398,37,12,75,No,Low,No
P3643,28-03-2031,S12,460,75,3,71,No,Low,Yes
P3644,29-03-2031,S16,272,60,8,80,No,Low,Yes
P3645,30-03-2031,S1,407,109,6,76,No,Medium,No
P3646,31-03-2031,S3,57,76,10,99,No,High,No
P3647,01-04-2031,S20,327,105,5,72,No,High,No
P3648,02-04-2031,S2,497,55,13,91,No,Low,No
P3649,03-04-2031,S9,218,78,2,96,No,High,No
P3650,04-04-2031,S19,108,47,10,74,No,Medium,No
P3651,05-04-2031,S15,278,19,10,71,No,Low,No
P3652,06-04-2031,S18,173,42,7,74,Yes,Medium,No
P3653,07-04-2031,S11,327,19,2,93,Yes,Medium,No
P3654,08-04-2031,S16,263,9,1,65,No,Medium,No
P3655,09-04-2031,S17,314,97,7,76,Yes,Medium,No
P3656,10-04-2031,S5,473,87,5,79,Yes,Medium,No
P3657,11-04-2031,S12,110,58,1,68,Yes,Low,Yes
P3658,12-04-2031,S11,186,55,4,64,No,Medium,No
P3659,13-04-2031,S15,268,14,12,82,Yes,Low,Yes
P3660,14-04-2031,S3,422,16,13,92,Yes,High,Yes
P3661,15-04-2031,S1,228,8,4,97,No,Medium,No
P3662,16-04-2031,S20,496,99,10,73,No,Medium,No
P3663,17-04-2031,S16,155,22,7,76,No,High,No
P3664,18-04-2031,S2,472,84,9,78,Yes,Low,No
P3665,19-04-2031,S2,188,108,2,92,No,Medium,No
P3666,20-04-2031,S3,271,40,12,60,No,High,No
P3667,21-04-2031,S8,374,29,14,72,No,High,No
P3668,22-04-2031,S15,1,91,1,86,Yes,Medium,No
P3669,23-04-2031,S7,245,80,2,65,No,Low,No
P3670,24-04-2031,S6,209,102,7,65,No,Low,No
P3671,25-04-2031,S9,400,40,13,92,No,Medium,No
P3672,26-04-2031,S20,285,105,10,89,No,High,Yes
P3673,27-04-2031,S1,358,71,6,94,No,Medium,No
P3674,28-04-2031,S8,12,13,4,82,No,Low,Yes
P3675,29-04-2031,S3,95,65,1,69,No,High,No
P3676,30-04-2031,S4,497,57,13,78,Yes,Medium,No
P3677,01-05-2031,S15,220,22,1,87,No,High,No
P3678,02-05-2031,S6,237,47,5,82,No,Low,Yes
P3679,03-05-2031,S15,93,39,1,63,No,Low,Yes
P3680,04-05-2031,S3,337,67,12,79,Yes,Low,No
P3681,05-05-2031,S14,268,102,7,78,Yes,Medium,Yes
P3682,06-05-2031,S20,170,109,13,86,No,High,No
P3683,07-05-2031,S14,468,82,11,93,No,Medium,No
P3684,08-05-2031,S4,93,8,1,63,No,Medium,No
P3685,09-05-2031,S12,148,97,1,97,No,Medium,No
P3686,10-05-2031,S17,111,45,2,66,Yes,Medium,No
P3687,11-05-2031,S7,54,49,13,66,No,High,No
P3688,12-05-2031,S9,336,54,14,85,No,High,Yes
P3689,13-05-2031,S3,423,83,11,85,No,Medium,No
P3690,14-05-2031,S13,466,32,12,78,Yes,Medium,No
P3691,15-05-2031,S15,115,46,10,68,No,Low,No
P3692,16-05-2031,S18,142,84,3,79,No,Low,Yes
P3693,17-05-2031,S19,200,80,13,75,No,High,Yes
P3694,18-05-2031,S1,179,73,11,76,No,Low,No
P3695,19-05-2031,S6,201,102,1,81,Yes,High,No
P3696,20-05-2031,S2,363,110,9,72,Yes,High,No
P3697,21-05-2031,S14,478,5,10,71,No,High,No
P3698,22-05-2031,S6,52,43,8,69,No,Low,No
P3699,23-05-2031,S14,470,100,5,60,Yes,Low,No
P3700,24-05-2031,S4,383,94,13,91,No,High,No
P3701,25-05-2031,S8,179,21,11,89,No,High,No
P3702,26-05-2031,S3,413,116,2,67,No,Medium,No
P3703,27-05-2031,S19,416,95,5,80,Yes,High,No
P3704,28-05-2031,S14,312,92,6,81,No,High,No
P3705,29-05-2031,S20,307,39,14,77,Yes,Medium,Yes
P3706,30-05-2031,S17,136,50,1,61,Yes,High,No
P3707,31-05-2031,S8,181,46,11,68,Yes,High,Yes
P3708,01-06-2031,S14,366,43,4,62,No,High,Yes
P3709,02-06-2031,S6,0,94,9,85,Yes,Medium,No
P3710,03-06-2031,S16,43,53,2,80,No,Low,No
P3711,04-06-2031,S19,226,66,5,89,No,High,No
P3712,05-06-2031,S14,330,42,1,87,No,Medium,No
P3713,06-06-2031,S19,97,27,4,95,No,High,No
P3714,07-06-2031,S3,207,26,4,85,No,Medium,No
P3715,08-06-2031,S10,264,8,6,93,No,High,No
P3716,09-06-2031,S19,287,53,10,67,No,Medium,No
P3717,10-06-2031,S9,270,63,9,69,No,Low,Yes
P3718,11-06-2031,S20,139,77,3,73,Yes,Low,No
P3719,12-06-2031,S13,480,72,9,99,Yes,Low,No
P3720,13-06-2031,S7,236,75,6,74,No,High,Yes
P3721,14-06-2031,S14,461,91,7,76,No,Medium,No
P3722,15-06-2031,S9,440,6,12,77,No,High,Yes
P3723,16-06-2031,S19,391,53,10,91,No,High,Yes
P3724,17-06-2031,S15,71,92,2,97,No,Medium,No
P3725,18-06-2031,S20,154,108,11,82,No,High,No
P3726,19-06-2031,S14,189,99,10,82,Yes,Medium,No
P3727,20-06-2031,S6,267,115,14,94,No,Medium,No
P3728,21-06-2031,S4,320,35,6,98,No,Low,No
P3729,22-06-2031,S8,106,115,6,74,No,Low,No
P3730,23-06-2031,S17,231,44,2,83,No,Low,No
P3731,24-06-2031,S9,41,52,2,87,No,Medium,Yes
P3732,25-06-2031,S1,189,55,14,75,No,Low,No
P3733,26-06-2031,S20,370,47,2,75,No,Medium,No
P3734,27-06-2031,S14,138,102,10,99,No,High,No
P3735,28-06-2031,S11,102,59,12,98,No,Low,No
P3736,29-06-2031,S3,170,92,1,65,No,Medium,No
P3737,30-06-2031,S9,350,53,5,61,No,Medium,Yes
P3738,01-07-2031,S14,272,94,8,72,Yes,Medium,No
P3739,02-07-2031,S9,480,84,2,68,No,Medium,No
P3740,03-07-2031,S4,415,61,13,93,No,Low,No
P3741,04-07-2031,S4,220,115,5,76,No,Low,No
P3742,05-07-2031,S8,212,81,12,86,No,Low,Yes
P3743,06-07-2031,S2,340,19,8,88,No,Medium,No
P3744,07-07-2031,S9,423,31,10,96,No,High,No
P3745,08-07-2031,S14,406,72,14,81,No,Medium,Yes
P3746,09-07-2031,S9,55,84,5,83,No,High,No
P3747,10-07-2031,S16,389,68,2,66,No,Low,No
P3748,11-07-2031,S17,341,98,3,93,No,Medium,No
P3749,12-07-2031,S16,433,112,6,71,No,Medium,No
P3750,13-07-2031,S12,101,34,11,82,No,Low,No
P3751,14-07-2031,S3,420,40,11,74,No,Medium,Yes
P3752,15-07-2031,S11,492,71,5,92,No,High,No
P3753,16-07-2031,S14,191,90,11,72,Yes,High,Yes
P3754,17-07-2031,S18,498,117,4,82,Yes,High,Yes
P3755,18-07-2031,S5,309,90,4,97,Yes,Medium,No
P3756,19-07-2031,S16,199,118,5,91,No,Medium,No
P3757,20-07-2031,S20,232,118,2,94,Yes,High,No
P3758,21-07-2031,S5,432,53,9,60,Yes,Medium,No
P3759,22-07-2031,S3,226,80,2,64,Yes,High,No
P3760,23-07-2031,S12,370,59,10,72,No,Low,No
P3761,24-07-2031,S1,138,89,2,64,Yes,High,No
P3762,25-07-2031,S9,343,60,10,91,No,Low,No
P3763,26-07-2031,S9,304,72,14,80,Yes,Low,No
